Datetime,Close,High,Low,Open,Volume,EMA20
2025-07-08 14:04:00+00:00,297.4100036621094,297.44989013671875,296.7799987792969,296.8214111328125,234998.0,297.5904720632275
2025-07-08 14:05:00+00:00,296.85009765625,297.4375915527344,296.70001220703125,297.37750244140625,271295.0,297.5199602149439
2025-07-08 14:06:00+00:00,296.84490966796875,297.3999938964844,296.8299865722656,296.8550109863281,247369.0,297.4556696866606
2025-07-08 14:07:00+00:00,296.8103942871094,296.96990966796875,296.4599914550781,296.8340148925781,282876.0,297.39421488670337
2025-07-08 14:08:00+00:00,296.701904296875,296.8800048828125,296.5700988769531,296.8114929199219,157363.0,297.32828054481496
2025-07-08 14:09:00+00:00,296.8900146484375,297.1400146484375,296.6700134277344,296.69000244140625,217926.0,297.28654093563614
2025-07-08 14:10:00+00:00,297.0245056152344,297.17999267578125,296.8599853515625,296.9049987792969,213712.0,297.26158519083594
2025-07-08 14:11:00+00:00,297.2250061035156,297.2900085449219,296.7349853515625,297.0299987792969,208305.0,297.25810146823403
2025-07-08 14:12:00+00:00,297.6560974121094,297.8900146484375,297.1600036621094,297.20001220703125,341614.0,297.2960058438412
2025-07-08 14:13:00+00:00,297.54998779296875,297.69000244140625,297.2200012207031,297.6600036621094,170493.0,297.320194600901
2025-07-08 14:14:00+00:00,297.82598876953125,297.989990234375,297.42999267578125,297.56048583984375,242951.0,297.3683654741039
2025-07-08 14:15:00+00:00,297.87359619140625,298.04998779296875,297.69000244140625,297.8500061035156,270935.0,297.4164826852755
2025-07-08 14:16:00+00:00,298.1600036621094,298.2300109863281,297.80010986328125,297.8999938964844,283456.0,297.48729420687874
2025-07-08 14:17:00+00:00,298.0199890136719,298.2919921875,297.95001220703125,298.159912109375,221868.0,297.53802704562094
2025-07-08 14:18:00+00:00,297.8080139160156,298.20001220703125,297.7904052734375,298.0450134277344,196951.0,297.5637400808966
2025-07-08 14:19:00+00:00,297.9599914550781,298.0,297.70001220703125,297.8399963378906,176452.0,297.60147830700913
2025-07-08 14:20:00+00:00,298.44000244140625,298.5799865722656,297.9649963378906,297.9700012207031,352348.0,297.68133774838026
2025-07-08 14:21:00+00:00,298.839111328125,298.8800048828125,298.2300109863281,298.44000244140625,293014.0,297.79160189883214
2025-07-08 14:22:00+00:00,299.0950012207031,299.5,298.7900085449219,298.82000732421875,468111.0,297.9157351675818
2025-07-08 14:23:00+00:00,298.8536071777344,299.2699890136719,298.79998779296875,299.1099853515625,280196.0,298.00505631140584
2025-07-08 14:24:00+00:00,299.0469055175781,299.1499938964844,298.6300048828125,298.8699951171875,291334.0,298.104280045327
2025-07-08 14:25:00+00:00,299.17919921875,299.2200012207031,298.5,299.0450134277344,292445.0,298.20665329993875
2025-07-08 14:26:00+00:00,299.20001220703125,299.5,299.0,299.19000244140625,334179.0,298.301258910138
2025-07-08 14:27:00+00:00,299.3500061035156,299.3794860839844,299.0,299.20001220703125,228036.0,298.4011395952216
2025-07-08 14:28:00+00:00,299.260009765625,299.45001220703125,298.82000732421875,299.3599853515625,288378.0,298.4829367543076
2025-07-08 14:29:00+00:00,298.92999267578125,299.2782897949219,298.79998779296875,299.2782897949219,205376.0,298.5255135087337
2025-07-08 14:30:00+00:00,299.8312072753906,299.8597106933594,298.8601989746094,298.95001220703125,416289.0,298.64986529603436
2025-07-08 14:31:00+00:00,301.12060546875,301.1700134277344,299.75,299.8500061035156,1050148.0,298.88517388391205
2025-07-08 14:32:00+00:00,301.67010498046875,301.739990234375,301.1200866699219,301.1274108886719,633787.0,299.15040541691747
2025-07-08 14:33:00+00:00,301.0090026855469,301.7349853515625,300.92999267578125,301.6700134277344,480123.0,299.32741468059646
2025-07-08 14:34:00+00:00,301.3999938964844,301.489990234375,300.9012145996094,301.0199890136719,367569.0,299.5248031773477
2025-07-08 14:35:00+00:00,302.1099853515625,302.1700134277344,301.17999267578125,301.4100036621094,633033.0,299.7710110034634
2025-07-08 14:36:00+00:00,302.2900085449219,302.29998779296875,301.7200012207031,302.1400146484375,484011.0,300.01091553122137
2025-07-08 14:37:00+00:00,302.6431884765625,302.7499084472656,302.2699890136719,302.2860107421875,468441.0,300.26160819268244
2025-07-08 14:38:00+00:00,302.8299865722656,302.8999938964844,302.20001220703125,302.63031005859375,517702.0,300.50621565740465
2025-07-08 14:39:00+00:00,303.08990478515625,303.2799987792969,302.6600036621094,302.8500061035156,547614.0,300.7522812886191
2025-07-08 14:40:00+00:00,303.2817077636719,303.4700012207031,302.93011474609375,303.1000061035156,454597.0,300.9931790481479
2025-07-08 14:41:00+00:00,303.489990234375,303.69000244140625,303.20001220703125,303.32861328125,475207.0,301.23097058969336
2025-07-08 14:42:00+00:00,303.693603515625,304.0494079589844,303.4599914550781,303.4648132324219,554158.0,301.4655070588297
2025-07-08 14:43:00+00:00,303.78350830078125,303.94000244140625,303.20001220703125,303.7099914550781,552378.0,301.6862690818727
2025-07-08 14:44:00+00:00,302.97601318359375,303.8399963378906,302.8999938964844,303.7940979003906,494138.0,301.80910185346517
2025-07-08 14:45:00+00:00,302.7950134277344,303.0199890136719,301.9100036621094,302.9750061035156,752338.0,301.9029981938718
2025-07-08 14:46:00+00:00,303.6275939941406,303.6400146484375,302.5,302.760009765625,483324.0,302.067245412945
2025-07-08 14:47:00+00:00,302.8999938964844,303.6700134277344,302.8399963378906,303.5985107421875,305681.0,302.1465547923297
2025-07-08 14:48:00+00:00,301.8500061035156,303.0660095214844,301.80999755859375,302.90948486328125,416373.0,302.1183120600617
2025-07-08 14:49:00+00:00,301.8500061035156,302.2900085449219,301.75,301.92999267578125,375738.0,302.09275911181925
2025-07-08 14:50:00+00:00,302.0400085449219,302.3500061035156,301.5799865722656,301.80999755859375,377783.0,302.0877352483052
2025-07-08 14:51:00+00:00,302.3023986816406,302.6400146484375,301.75,302.0231018066406,305539.0,302.10817938481335
2025-07-08 14:52:00+00:00,301.6000061035156,302.4599914550781,301.3699951171875,302.2200012207031,414894.0,302.0597819294517
2025-07-08 14:53:00+00:00,302.010009765625,302.20001220703125,301.3599853515625,301.510009765625,240526.0,302.05504172337294
2025-07-08 14:54:00+00:00,301.6700134277344,302.3992004394531,301.6499938964844,302.0400085449219,220433.0,302.01837236188356
2025-07-08 14:55:00+00:00,301.1600036621094,301.9800109863281,301.1449890136719,301.67999267578125,287818.0,301.9366229619051
2025-07-08 14:56:00+00:00,301.1700134277344,301.30950927734375,300.8999938964844,301.1199951171875,381194.0,301.8636125300793
2025-07-08 14:57:00+00:00,301.57000732421875,301.5799865722656,300.80999755859375,301.2398986816406,354629.0,301.8356501295212
2025-07-08 14:58:00+00:00,301.989990234375,302.09991455078125,301.38018798828125,301.5299987792969,324561.0,301.8503491871263
2025-07-08 14:59:00+00:00,302.2449951171875,302.3599853515625,302.0,302.0075988769531,279580.0,301.8879345137988
2025-07-08 15:00:00+00:00,302.6080017089844,302.69000244140625,302.0,302.2099914550781,324344.0,301.9565123419117
2025-07-08 15:01:00+00:00,302.5899963378906,302.7300109863281,302.3753967285156,302.6199951171875,204646.0,302.01684415105257
2025-07-08 15:02:00+00:00,302.0539855957031,302.7799072265625,301.8999938964844,302.6129150390625,242142.0,302.0203814314955
2025-07-08 15:03:00+00:00,301.760009765625,302.1499938964844,301.6099853515625,302.06500244140625,248535.0,301.995584129984
2025-07-08 15:04:00+00:00,301.6000061035156,301.7705993652344,301.3299865722656,301.69989013671875,225271.0,301.95791003222513
2025-07-08 15:05:00+00:00,301.8299865722656,301.8999938964844,301.35009765625,301.6000061035156,233457.0,301.9457268455623
2025-07-08 15:06:00+00:00,302.0199890136719,302.0400085449219,301.55010986328125,301.8411865234375,181510.0,301.9527994330013
2025-07-08 15:07:00+00:00,302.2200012207031,302.25,301.8900146484375,302.0150146484375,190144.0,301.97824722230627
2025-07-08 15:08:00+00:00,302.2972106933594,302.5,302.05999755859375,302.20001220703125,165948.0,302.0086246957399
2025-07-08 15:09:00+00:00,302.8705139160156,303.0899963378906,302.29010009765625,302.3175964355469,358714.0,302.0907093833852
2025-07-08 15:10:00+00:00,302.8544921875,303.05999755859375,302.70001220703125,302.8935852050781,224032.0,302.1634506028247
2025-07-08 15:11:00+00:00,302.7799987792969,303.1300048828125,302.69000244140625,302.8299865722656,215481.0,302.2221694767744
2025-07-08 15:12:00+00:00,302.94000244140625,303.0198974609375,302.5199890136719,302.78070068359375,204048.0,302.29053452102505
2025-07-08 15:13:00+00:00,302.6700134277344,302.9800109863281,302.45001220703125,302.94500732421875,173106.0,302.32667536928307
2025-07-08 15:14:00+00:00,302.39410400390625,302.69970703125,302.2699890136719,302.635009765625,177017.0,302.33309714400906
2025-07-08 15:15:00+00:00,302.1199951171875,302.5299987792969,302.0201110839844,302.3945007324219,172299.0,302.3128017128832
2025-07-08 15:16:00+00:00,302.30999755859375,302.32000732421875,301.8999938964844,302.1083984375,193143.0,302.3125346505699
2025-07-08 15:17:00+00:00,302.25,302.5899963378906,302.2300109863281,302.29998779296875,99140.0,302.30657896956325
2025-07-08 15:19:00+00:00,302.0801086425781,302.1199951171875,302.07000732421875,302.0968933105469,355327.0,302.2850103669932
2025-07-08 15:20:00+00:00,301.92498779296875,302.33990478515625,301.8999938964844,302.1300048828125,143394.0,302.25072250280044
2025-07-08 15:21:00+00:00,301.739990234375,301.9049987792969,301.518798828125,301.8599853515625,178444.0,302.202081334379
2025-07-08 15:22:00+00:00,302.160888671875,302.19000244140625,301.6080017089844,301.7099914550781,173643.0,302.19815822366434
2025-07-08 15:23:00+00:00,302.29998779296875,302.3599853515625,302.04998779296875,302.1400146484375,153957.0,302.2078562778838
2025-07-08 15:24:00+00:00,301.7200012207031,302.2850036621094,301.67999267578125,302.2799987792969,173154.0,302.16139389148566
2025-07-08 15:25:00+00:00,301.7149963378906,302.0299987792969,301.6099853515625,301.739990234375,164128.0,302.1188798387623
2025-07-08 15:26:00+00:00,301.96319580078125,302.16119384765625,301.6000061035156,301.6600036621094,141179.0,302.10405278752603
2025-07-08 15:27:00+00:00,302.1099853515625,302.1889953613281,301.7333984375,301.9599914550781,143617.0,302.10461779362475
2025-07-08 15:28:00+00:00,301.79998779296875,302.2799987792969,301.79998779296875,302.1199951171875,158724.0,302.0756054126099
2025-07-08 15:29:00+00:00,301.9150085449219,301.9690856933594,301.54998779296875,301.80999755859375,119792.0,302.06031047283005
2025-07-08 15:30:00+00:00,302.3299865722656,302.3999938964844,301.62939453125,301.909912109375,221777.0,302.08599391087154
2025-07-08 15:31:00+00:00,302.7225036621094,302.77801513671875,302.32220458984375,302.32220458984375,258050.0,302.1466138871799
2025-07-08 15:32:00+00:00,302.44000244140625,302.909912109375,302.44000244140625,302.7250061035156,174805.0,302.1745556542491
2025-07-08 15:33:00+00:00,302.2900085449219,302.69000244140625,302.20001220703125,302.44000244140625,132067.0,302.1855511676465
2025-07-08 15:34:00+00:00,302.0588073730469,302.3500061035156,302.0,302.27801513671875,134596.0,302.1734803300656
2025-07-08 15:35:00+00:00,302.03009033203125,302.1000061035156,301.8800964355469,302.0693054199219,83616.0,302.1598241397766
2025-07-08 15:37:00+00:00,302.5150146484375,302.54998779296875,302.3800048828125,302.4049987792969,417718.0,302.1936518072681
2025-07-08 15:38:00+00:00,302.4700012207031,302.6499938964844,302.30010986328125,302.4949951171875,100949.0,302.2199707990238
2025-07-08 15:39:00+00:00,302.38641357421875,302.70001220703125,302.3500061035156,302.44000244140625,116116.0,302.2358224918995
2025-07-08 15:40:00+00:00,302.4599914550781,302.614990234375,302.3699951171875,302.4306945800781,90268.0,302.2571719169641
2025-07-08 15:41:00+00:00,302.1499938964844,302.4591979980469,302.1300048828125,302.4591979980469,139419.0,302.24696448644227
2025-07-08 15:42:00+00:00,302.1000061035156,302.20001220703125,301.95001220703125,302.1109924316406,158188.0,302.23296844997304
2025-07-08 15:43:00+00:00,302.1499938964844,302.260009765625,301.9587097167969,302.1106872558594,117691.0,302.2250661115456
2025-07-08 15:44:00+00:00,301.9302062988281,302.20001220703125,301.8699951171875,302.1759948730469,101023.0,302.1969842246201
2025-07-08 15:45:00+00:00,301.7099914550781,301.99090576171875,301.6300048828125,301.95001220703125,153959.0,302.1506039608542
2025-07-08 15:46:00+00:00,301.8599853515625,301.8999938964844,301.44000244140625,301.72918701171875,260128.0,302.1229259980645
2025-07-08 15:47:00+00:00,301.7799987792969,302.0400085449219,301.739990234375,301.79998779296875,155666.0,302.09026626294377
2025-07-08 15:48:00+00:00,301.760009765625,301.8299865722656,301.5,301.7900085449219,112006.0,302.0588132631991
2025-07-08 15:49:00+00:00,301.55499267578125,301.8982849121094,301.5299987792969,301.73748779296875,106533.0,302.0108303501117
2025-07-08 15:50:00+00:00,301.9800109863281,302.1499938964844,301.5577087402344,301.55999755859375,159519.0,302.00789517260847
2025-07-08 15:51:00+00:00,301.6499938964844,302.0400085449219,301.6300048828125,302.0050048828125,97848.0,301.97380933678716
2025-07-08 15:52:00+00:00,301.260009765625,301.6400146484375,301.0,301.625,260315.0,301.9058284252479
2025-07-08 15:53:00+00:00,301.04449462890625,301.2650146484375,300.8800048828125,301.2650146484375,191233.0,301.8237966351201
2025-07-08 15:54:00+00:00,301.2099914550781,301.2998962402344,301.0,301.0400085449219,164178.0,301.76533899892564
2025-07-08 15:55:00+00:00,301.489990234375,301.6000061035156,301.110107421875,301.2112121582031,157417.0,301.7391153070637
2025-07-08 15:56:00+00:00,301.13909912109375,301.6199951171875,301.0588073730469,301.47039794921875,161006.0,301.6819709083999
2025-07-08 15:57:00+00:00,301.1600036621094,301.20001220703125,300.82000732421875,301.1661071777344,190694.0,301.6322597420865
2025-07-08 15:58:00+00:00,301.3299865722656,301.510009765625,301.10009765625,301.1310119628906,150022.0,301.6034718211512
2025-07-08 15:59:00+00:00,301.5293884277344,301.6199951171875,301.20001220703125,301.29998779296875,154528.0,301.59641625987337
2025-07-08 16:00:00+00:00,301.5104064941406,301.7799987792969,301.4757995605469,301.5,118442.0,301.5882248536131
2025-07-08 16:01:00+00:00,301.75,301.82000732421875,301.44000244140625,301.54840087890625,129838.0,301.60363201041184
2025-07-08 16:02:00+00:00,301.864990234375,302.0,301.6700134277344,301.7703857421875,149418.0,301.62852326983693
2025-07-08 16:03:00+00:00,301.848388671875,301.989990234375,301.7300109863281,301.8599853515625,95285.0,301.6494628319358
2025-07-08 16:04:00+00:00,301.9200134277344,302.07000732421875,301.8299865722656,301.8753967285156,122224.0,301.6752295553452
2025-07-08 16:05:00+00:00,302.17999267578125,302.3900146484375,301.9200134277344,301.92999267578125,163385.0,301.72330223348195
2025-07-08 16:06:00+00:00,302.44879150390625,302.7893981933594,302.1600036621094,302.20001220703125,227300.0,301.79239644971284
2025-07-08 16:07:00+00:00,302.32501220703125,302.6300048828125,302.239990234375,302.4508972167969,142230.0,301.84312175993364
2025-07-08 16:08:00+00:00,302.17999267578125,302.3299865722656,302.0,302.32000732421875,141908.0,301.8752047043001
2025-07-08 16:09:00+00:00,302.2099914550781,302.2709045410156,302.1000061035156,302.1759948730469,88092.0,301.90708915675515
2025-07-08 16:10:00+00:00,302.2650146484375,302.32000732421875,301.93011474609375,302.1990051269531,131202.0,301.94117729882015
2025-07-08 16:11:00+00:00,301.9800109863281,302.4800109863281,301.9599914550781,302.25,170312.0,301.9448757452495
2025-07-08 16:12:00+00:00,302.1650085449219,302.20001220703125,301.8999938964844,302.0199890136719,106783.0,301.9658407737897
2025-07-08 16:13:00+00:00,301.8572998046875,302.20001220703125,301.80999755859375,302.1379089355469,116035.0,301.9555035386371
2025-07-08 16:14:00+00:00,301.9200134277344,302.0400085449219,301.5816955566406,301.8800048828125,143556.0,301.95212352807494
2025-07-08 16:15:00+00:00,302.3500061035156,302.42999267578125,301.8699951171875,301.9100036621094,170345.0,301.99001710668836
2025-07-08 16:16:00+00:00,302.2047119140625,302.5,302.20001220703125,302.385009765625,126342.0,302.01046423120016
2025-07-08 16:17:00+00:00,302.1600036621094,302.2799987792969,302.0,302.2250061035156,91285.0,302.02470608176293
2025-07-08 16:18:00+00:00,302.14349365234375,302.20001220703125,301.8999938964844,302.1346130371094,110722.0,302.036019183723
2025-07-08 16:19:00+00:00,302.0450134277344,302.239990234375,302.0,302.1400146484375,71380.0,302.03687577839077
2025-07-08 16:20:00+00:00,302.055908203125,302.1499938964844,301.95001220703125,302.0574951171875,79889.0,302.03868839027024
2025-07-08 16:21:00+00:00,302.29998779296875,302.3481140136719,302.0638122558594,302.0899963378906,93590.0,302.0635740476701
2025-07-08 16:22:00+00:00,302.3599853515625,302.6300048828125,302.1700134277344,302.34991455078125,147358.0,302.09180369565985
2025-07-08 16:23:00+00:00,302.5414123535156,302.67999267578125,302.3599853515625,302.3999938964844,148708.0,302.13462356783657
2025-07-08 16:24:00+00:00,302.4914855957031,302.6650085449219,302.35009765625,302.5400085449219,92800.0,302.1686104276334
2025-07-08 16:25:00+00:00,302.3999938964844,302.6000061035156,302.3800048828125,302.50860595703125,64244.0,302.19064694847634
2025-07-08 16:26:00+00:00,302.80999755859375,302.8800048828125,302.45001220703125,302.4599914550781,182655.0,302.2496327208685
2025-07-08 16:27:00+00:00,302.5799865722656,302.989990234375,302.4700012207031,302.8299865722656,170977.0,302.2810949924301
2025-07-08 16:28:00+00:00,302.1907958984375,302.6781005859375,302.10009765625,302.6000061035156,150685.0,302.27249507871653
2025-07-08 16:29:00+00:00,302.25,302.4200134277344,302.1816101074219,302.189208984375,84182.0,302.2703526902673
2025-07-08 16:30:00+00:00,302.1400146484375,302.3999938964844,301.8999938964844,302.260009765625,144331.0,302.2579395434264
2025-07-08 16:31:00+00:00,302.1499938964844,302.2900085449219,302.0653991699219,302.17999267578125,83390.0,302.2476590056224
2025-07-08 16:32:00+00:00,301.8699951171875,302.30999755859375,301.5899963378906,302.1700134277344,138677.0,302.21169101624764
2025-07-08 16:33:00+00:00,301.3741149902344,301.8699951171875,301.1099853515625,301.843505859375,241711.0,302.13192187091306
2025-07-08 16:34:00+00:00,301.5320129394531,301.5400085449219,301.2699890136719,301.3999938964844,119667.0,302.0747876869645
2025-07-08 16:35:00+00:00,301.0400085449219,301.5199890136719,300.7300109863281,301.5,277351.0,301.97623729248426
2025-07-08 16:36:00+00:00,301.3699951171875,301.3999938964844,300.9100036621094,301.04998779296875,167340.0,301.918499942456
2025-07-08 16:37:00+00:00,301.4674987792969,301.57501220703125,301.2619934082031,301.364990234375,148200.0,301.8755474507265
2025-07-08 16:38:00+00:00,302.05999755859375,302.05999755859375,301.3299865722656,301.4473876953125,199650.0,301.89311412766625
2025-07-08 16:39:00+00:00,301.6116943359375,302.1000061035156,301.5899963378906,302.05999755859375,139205.0,301.8663122427397
2025-07-08 16:40:00+00:00,301.57720947265625,301.7460021972656,301.510009765625,301.63250732421875,74477.0,301.8387786455889
2025-07-08 16:41:00+00:00,301.7850036621094,301.8999938964844,301.55499267578125,301.55499267578125,88033.0,301.8336572185908
2025-07-08 16:42:00+00:00,301.6600036621094,301.8999938964844,301.6600036621094,301.81500244140625,88163.0,301.81711878464023
2025-07-08 16:43:00+00:00,301.9598083496094,302.09991455078125,301.6499938964844,301.67498779296875,100069.0,301.8307082670182
2025-07-08 16:44:00+00:00,301.94000244140625,301.9898986816406,301.80999755859375,301.9599914550781,66181.0,301.84111723600756
2025-07-08 16:45:00+00:00,301.6400146484375,301.91900634765625,301.510009765625,301.91900634765625,103840.0,301.82196460861996
2025-07-08 16:46:00+00:00,301.79949951171875,301.79998779296875,301.54998779296875,301.6600036621094,107095.0,301.8198250755818
2025-07-08 16:47:00+00:00,301.8692932128906,301.8999938964844,301.6099853515625,301.760009765625,98023.0,301.82453632675407
2025-07-08 16:48:00+00:00,301.8109130859375,301.9898986816406,301.760009765625,301.80999755859375,90007.0,301.82323887524774
2025-07-08 16:49:00+00:00,301.731689453125,301.89849853515625,301.650390625,301.82000732421875,53833.0,301.8145198826646
2025-07-08 16:50:00+00:00,301.4800109863281,301.760009765625,301.3299865722656,301.760009765625,137307.0,301.78266189253736
2025-07-08 16:51:00+00:00,301.4599914550781,301.57940673828125,301.4411926269531,301.46881103515625,66995.0,301.7519313746841
2025-07-08 16:52:00+00:00,301.3467102050781,301.54998779296875,301.29998779296875,301.4798889160156,84770.0,301.7133388823407
2025-07-08 16:53:00+00:00,301.1499938964844,301.33270263671875,301.0400085449219,301.32000732421875,189674.0,301.6596869789258
2025-07-08 16:54:00+00:00,301.3641052246094,301.5,301.114990234375,301.1600036621094,126670.0,301.63153633565753
2025-07-08 16:55:00+00:00,301.1097106933594,301.4798889160156,301.0852966308594,301.364990234375,131026.0,301.5818386554387
2025-07-08 16:56:00+00:00,301.2900085449219,301.3699951171875,301.0,301.1000061035156,118203.0,301.55404531157996
2025-07-08 16:57:00+00:00,301.3999938964844,301.4700012207031,301.0299987792969,301.2449951171875,99506.0,301.5393737482375
2025-07-08 16:58:00+00:00,301.2099914550781,301.4800109863281,301.0799865722656,301.42999267578125,125192.0,301.50800400603185
2025-07-08 16:59:00+00:00,301.3293151855469,301.3500061035156,301.1000061035156,301.18499755859375,87519.0,301.4909860231285
2025-07-08 17:00:00+00:00,301.05999755859375,301.3699035644531,300.9100036621094,301.3299865722656,153381.0,301.4499395026966
2025-07-08 17:01:00+00:00,301.25311279296875,301.4299011230469,300.85009765625,301.0400085449219,116741.0,301.43119410177013
2025-07-08 17:02:00+00:00,301.63079833984375,301.64959716796875,301.20001220703125,301.2799072265625,136062.0,301.45020402920574
2025-07-08 17:03:00+00:00,301.6499938964844,301.7699890136719,301.4800109863281,301.6099853515625,135277.0,301.4692316356132
2025-07-08 17:04:00+00:00,301.5350036621094,301.75,301.5,301.6789855957031,100957.0,301.47549563813664
2025-07-08 17:05:00+00:00,301.3399963378906,301.5599060058594,301.19000244140625,301.5199890136719,110482.0,301.4625909428751
2025-07-08 17:06:00+00:00,301.364990234375,301.3900146484375,301.156005859375,301.29998779296875,84339.0,301.4532956373037
2025-07-08 17:07:00+00:00,301.42999267578125,301.47979736328125,301.2699890136719,301.3399963378906,64589.0,301.4510763076349
2025-07-08 17:08:00+00:00,301.4549865722656,301.4599914550781,301.2200012207031,301.3900146484375,51040.0,301.45144871379017
2025-07-08 17:09:00+00:00,301.5379943847656,301.6199951171875,301.4292907714844,301.4590148925781,86087.0,301.459691158645
2025-07-08 17:10:00+00:00,301.80999755859375,301.8399963378906,301.45001220703125,301.54998779296875,84250.0,301.49305367292584
2025-07-08 17:11:00+00:00,301.69171142578125,301.94000244140625,301.6600036621094,301.7898864746094,117201.0,301.51197345891205
2025-07-08 17:12:00+00:00,301.7300109863281,301.8099060058594,301.5899963378906,301.7200012207031,72618.0,301.5327389377136
2025-07-08 17:13:00+00:00,301.6700134277344,301.79998779296875,301.5899963378906,301.6700134277344,60328.0,301.54581269866793
2025-07-08 17:14:00+00:00,301.7294921875,301.889892578125,301.5899963378906,301.6499938964844,102528.0,301.5633059833186
2025-07-08 17:15:00+00:00,301.6499938964844,302.0199890136719,301.510009765625,301.739990234375,161800.0,301.5715619750487
2025-07-08 17:16:00+00:00,301.9200134277344,301.9700012207031,301.6099853515625,301.6513977050781,75830.0,301.60474782768546
2025-07-08 17:17:00+00:00,301.6000061035156,301.9399108886719,301.5799865722656,301.9100036621094,71035.0,301.6042962349074
2025-07-08 17:18:00+00:00,301.5299987792969,301.6000061035156,301.2699890136719,301.6000061035156,138956.0,301.597220286754
2025-07-08 17:19:00+00:00,301.93499755859375,301.95001220703125,301.47369384765625,301.5,100259.0,301.6293895507387
2025-07-08 17:20:00+00:00,301.989990234375,302.0899963378906,301.8900146484375,301.92999267578125,120483.0,301.6637324729898
2025-07-08 17:21:00+00:00,302.08050537109375,302.1499938964844,301.9800109863281,302.0007019042969,96423.0,301.7034251299521
