Price,Close,High,Low,Open,Volume
Ticker,TSLA,TSLA,TSLA,TSLA,TSLA
Datetime,,,,,
2025-07-08 15:06:00+00:00,302.0199890136719,302.0400085449219,301.55010986328125,301.8411865234375,181510
2025-07-08 15:07:00+00:00,302.2200012207031,302.25,301.8900146484375,302.0150146484375,190144
2025-07-08 15:08:00+00:00,302.2972106933594,302.5,302.05999755859375,302.20001220703125,165948
2025-07-08 15:09:00+00:00,302.8705139160156,303.0899963378906,302.29010009765625,302.3175964355469,358714
2025-07-08 15:10:00+00:00,302.8544921875,303.05999755859375,302.70001220703125,302.8935852050781,224032
2025-07-08 15:11:00+00:00,302.7799987792969,303.1300048828125,302.69000244140625,302.8299865722656,215481
2025-07-08 15:12:00+00:00,302.94000244140625,303.0198974609375,302.5199890136719,302.78070068359375,204048
2025-07-08 15:13:00+00:00,302.6700134277344,302.9800109863281,302.45001220703125,302.94500732421875,173106
2025-07-08 15:14:00+00:00,302.39410400390625,302.69970703125,302.2699890136719,302.635009765625,177017
2025-07-08 15:15:00+00:00,302.1199951171875,302.5299987792969,302.0201110839844,302.3945007324219,172299
2025-07-08 15:16:00+00:00,302.30999755859375,302.32000732421875,301.8999938964844,302.1083984375,193143
2025-07-08 15:17:00+00:00,302.25,302.5899963378906,302.2300109863281,302.29998779296875,99140
2025-07-08 15:19:00+00:00,302.0801086425781,302.1199951171875,302.07000732421875,302.0968933105469,355327
2025-07-08 15:20:00+00:00,301.92498779296875,302.33990478515625,301.8999938964844,302.1300048828125,143394
2025-07-08 15:21:00+00:00,301.739990234375,301.9049987792969,301.518798828125,301.8599853515625,178444
2025-07-08 15:22:00+00:00,302.160888671875,302.19000244140625,301.6080017089844,301.7099914550781,173643
2025-07-08 15:23:00+00:00,302.29998779296875,302.3599853515625,302.04998779296875,302.1400146484375,153957
2025-07-08 15:24:00+00:00,301.7200012207031,302.2850036621094,301.67999267578125,302.2799987792969,173154
2025-07-08 15:25:00+00:00,301.7149963378906,302.0299987792969,301.6099853515625,301.739990234375,164128
2025-07-08 15:26:00+00:00,301.96319580078125,302.16119384765625,301.6000061035156,301.6600036621094,141179
2025-07-08 15:27:00+00:00,302.1099853515625,302.1889953613281,301.7333984375,301.9599914550781,143617
2025-07-08 15:28:00+00:00,301.79998779296875,302.2799987792969,301.79998779296875,302.1199951171875,158724
2025-07-08 15:29:00+00:00,301.9150085449219,301.9690856933594,301.54998779296875,301.80999755859375,119792
2025-07-08 15:30:00+00:00,302.3299865722656,302.3999938964844,301.62939453125,301.909912109375,221777
2025-07-08 15:31:00+00:00,302.7225036621094,302.77801513671875,302.32220458984375,302.32220458984375,258050
2025-07-08 15:32:00+00:00,302.44000244140625,302.909912109375,302.44000244140625,302.7250061035156,174805
2025-07-08 15:33:00+00:00,302.2900085449219,302.69000244140625,302.20001220703125,302.44000244140625,132067
2025-07-08 15:34:00+00:00,302.0588073730469,302.3500061035156,302.0,302.27801513671875,134596
2025-07-08 15:35:00+00:00,302.03009033203125,302.1000061035156,301.8800964355469,302.0693054199219,83616
2025-07-08 15:37:00+00:00,302.5150146484375,302.54998779296875,302.3800048828125,302.4049987792969,417718
2025-07-08 15:38:00+00:00,302.4700012207031,302.6499938964844,302.30010986328125,302.4949951171875,100949
2025-07-08 15:39:00+00:00,302.38641357421875,302.70001220703125,302.3500061035156,302.44000244140625,116116
2025-07-08 15:40:00+00:00,302.4599914550781,302.614990234375,302.3699951171875,302.4306945800781,90268
2025-07-08 15:41:00+00:00,302.1499938964844,302.4591979980469,302.1300048828125,302.4591979980469,139419
2025-07-08 15:42:00+00:00,302.1000061035156,302.20001220703125,301.95001220703125,302.1109924316406,158188
2025-07-08 15:43:00+00:00,302.1499938964844,302.260009765625,301.9587097167969,302.1106872558594,117691
2025-07-08 15:44:00+00:00,301.9302062988281,302.20001220703125,301.8699951171875,302.1759948730469,101023
2025-07-08 15:45:00+00:00,301.7099914550781,301.99090576171875,301.6300048828125,301.95001220703125,153959
2025-07-08 15:46:00+00:00,301.8599853515625,301.8999938964844,301.44000244140625,301.72918701171875,260128
2025-07-08 15:47:00+00:00,301.7799987792969,302.0400085449219,301.739990234375,301.79998779296875,155666
2025-07-08 15:48:00+00:00,301.760009765625,301.8299865722656,301.5,301.7900085449219,112006
2025-07-08 15:49:00+00:00,301.55499267578125,301.8982849121094,301.5299987792969,301.73748779296875,106533
2025-07-08 15:50:00+00:00,301.9800109863281,302.1499938964844,301.5577087402344,301.55999755859375,159519
2025-07-08 15:51:00+00:00,301.6499938964844,302.0400085449219,301.6300048828125,302.0050048828125,97848
2025-07-08 15:52:00+00:00,301.260009765625,301.6400146484375,301.0,301.625,260315
2025-07-08 15:53:00+00:00,301.04449462890625,301.2650146484375,300.8800048828125,301.2650146484375,191233
2025-07-08 15:54:00+00:00,301.2099914550781,301.2998962402344,301.0,301.0400085449219,164178
2025-07-08 15:55:00+00:00,301.489990234375,301.6000061035156,301.110107421875,301.2112121582031,157417
2025-07-08 15:56:00+00:00,301.13909912109375,301.6199951171875,301.0588073730469,301.47039794921875,161006
2025-07-08 15:57:00+00:00,301.1600036621094,301.20001220703125,300.82000732421875,301.1661071777344,190694
2025-07-08 15:58:00+00:00,301.3299865722656,301.510009765625,301.10009765625,301.1310119628906,150022
2025-07-08 15:59:00+00:00,301.5293884277344,301.6199951171875,301.20001220703125,301.29998779296875,154528
2025-07-08 16:00:00+00:00,301.5104064941406,301.7799987792969,301.4757995605469,301.5,118442
2025-07-08 16:01:00+00:00,301.75,301.82000732421875,301.44000244140625,301.54840087890625,129838
2025-07-08 16:02:00+00:00,301.864990234375,302.0,301.6700134277344,301.7703857421875,149418
2025-07-08 16:03:00+00:00,301.848388671875,301.989990234375,301.7300109863281,301.8599853515625,95285
2025-07-08 16:04:00+00:00,301.9200134277344,302.07000732421875,301.8299865722656,301.8753967285156,122224
2025-07-08 16:05:00+00:00,302.17999267578125,302.3900146484375,301.9200134277344,301.92999267578125,163385
2025-07-08 16:06:00+00:00,302.44879150390625,302.7893981933594,302.1600036621094,302.20001220703125,227300
2025-07-08 16:07:00+00:00,302.32501220703125,302.6300048828125,302.239990234375,302.4508972167969,142230
2025-07-08 16:08:00+00:00,302.17999267578125,302.3299865722656,302.0,302.32000732421875,141908
2025-07-08 16:09:00+00:00,302.2099914550781,302.2709045410156,302.1000061035156,302.1759948730469,88092
2025-07-08 16:10:00+00:00,302.2650146484375,302.32000732421875,301.93011474609375,302.1990051269531,131202
2025-07-08 16:11:00+00:00,301.9800109863281,302.4800109863281,301.9599914550781,302.25,170312
2025-07-08 16:12:00+00:00,302.1650085449219,302.20001220703125,301.8999938964844,302.0199890136719,106783
2025-07-08 16:13:00+00:00,301.8572998046875,302.20001220703125,301.80999755859375,302.1379089355469,116035
2025-07-08 16:14:00+00:00,301.9200134277344,302.0400085449219,301.5816955566406,301.8800048828125,143556
2025-07-08 16:15:00+00:00,302.3500061035156,302.42999267578125,301.8699951171875,301.9100036621094,170345
2025-07-08 16:16:00+00:00,302.2047119140625,302.5,302.20001220703125,302.385009765625,126342
2025-07-08 16:17:00+00:00,302.1600036621094,302.2799987792969,302.0,302.2250061035156,91285
2025-07-08 16:18:00+00:00,302.14349365234375,302.20001220703125,301.8999938964844,302.1346130371094,110722
2025-07-08 16:19:00+00:00,302.0450134277344,302.239990234375,302.0,302.1400146484375,71380
2025-07-08 16:20:00+00:00,302.055908203125,302.1499938964844,301.95001220703125,302.0574951171875,79889
2025-07-08 16:21:00+00:00,302.29998779296875,302.3481140136719,302.0638122558594,302.0899963378906,93590
2025-07-08 16:22:00+00:00,302.3599853515625,302.6300048828125,302.1700134277344,302.34991455078125,147358
2025-07-08 16:23:00+00:00,302.5414123535156,302.67999267578125,302.3599853515625,302.3999938964844,148708
2025-07-08 16:24:00+00:00,302.4914855957031,302.6650085449219,302.35009765625,302.5400085449219,92800
2025-07-08 16:25:00+00:00,302.3999938964844,302.6000061035156,302.3800048828125,302.50860595703125,64244
2025-07-08 16:26:00+00:00,302.80999755859375,302.8800048828125,302.45001220703125,302.4599914550781,182655
2025-07-08 16:27:00+00:00,302.5799865722656,302.989990234375,302.4700012207031,302.8299865722656,170977
2025-07-08 16:28:00+00:00,302.1907958984375,302.6781005859375,302.10009765625,302.6000061035156,150685
2025-07-08 16:29:00+00:00,302.25,302.4200134277344,302.1816101074219,302.189208984375,84182
2025-07-08 16:30:00+00:00,302.1400146484375,302.3999938964844,301.8999938964844,302.260009765625,144331
2025-07-08 16:31:00+00:00,302.1499938964844,302.2900085449219,302.0653991699219,302.17999267578125,83390
2025-07-08 16:32:00+00:00,301.8699951171875,302.30999755859375,301.5899963378906,302.1700134277344,138677
2025-07-08 16:33:00+00:00,301.3741149902344,301.8699951171875,301.1099853515625,301.843505859375,241711
2025-07-08 16:34:00+00:00,301.5320129394531,301.5400085449219,301.2699890136719,301.3999938964844,119667
2025-07-08 16:35:00+00:00,301.0400085449219,301.5199890136719,300.7300109863281,301.5,277351
2025-07-08 16:36:00+00:00,301.3699951171875,301.3999938964844,300.9100036621094,301.04998779296875,167340
2025-07-08 16:37:00+00:00,301.4674987792969,301.57501220703125,301.2619934082031,301.364990234375,148200
2025-07-08 16:38:00+00:00,302.05999755859375,302.05999755859375,301.3299865722656,301.4473876953125,199650
2025-07-08 16:39:00+00:00,301.6116943359375,302.1000061035156,301.5899963378906,302.05999755859375,139205
2025-07-08 16:40:00+00:00,301.57720947265625,301.7460021972656,301.510009765625,301.63250732421875,74477
2025-07-08 16:41:00+00:00,301.7850036621094,301.8999938964844,301.55499267578125,301.55499267578125,88033
2025-07-08 16:42:00+00:00,301.6600036621094,301.8999938964844,301.6600036621094,301.81500244140625,88163
2025-07-08 16:43:00+00:00,301.9598083496094,302.09991455078125,301.6499938964844,301.67498779296875,100069
2025-07-08 16:44:00+00:00,301.94000244140625,301.9898986816406,301.80999755859375,301.9599914550781,66181
2025-07-08 16:45:00+00:00,301.6400146484375,301.91900634765625,301.510009765625,301.91900634765625,103840
2025-07-08 16:46:00+00:00,301.79949951171875,301.79998779296875,301.54998779296875,301.6600036621094,107095
2025-07-08 16:47:00+00:00,301.8692932128906,301.8999938964844,301.6099853515625,301.760009765625,98023
2025-07-08 16:48:00+00:00,301.8109130859375,301.9898986816406,301.760009765625,301.80999755859375,90007
2025-07-08 16:49:00+00:00,301.731689453125,301.89849853515625,301.650390625,301.82000732421875,53833
2025-07-08 16:50:00+00:00,301.4800109863281,301.760009765625,301.3299865722656,301.760009765625,137307
2025-07-08 16:51:00+00:00,301.4599914550781,301.57940673828125,301.4411926269531,301.46881103515625,66995
2025-07-08 16:52:00+00:00,301.3467102050781,301.54998779296875,301.29998779296875,301.4798889160156,84770
2025-07-08 16:53:00+00:00,301.1499938964844,301.33270263671875,301.0400085449219,301.32000732421875,189674
2025-07-08 16:54:00+00:00,301.3641052246094,301.5,301.114990234375,301.1600036621094,126670
2025-07-08 16:55:00+00:00,301.1097106933594,301.4798889160156,301.0852966308594,301.364990234375,131026
2025-07-08 16:56:00+00:00,301.2900085449219,301.3699951171875,301.0,301.1000061035156,118203
2025-07-08 16:57:00+00:00,301.3999938964844,301.4700012207031,301.0299987792969,301.2449951171875,99506
2025-07-08 16:58:00+00:00,301.2099914550781,301.4800109863281,301.0799865722656,301.42999267578125,125192
2025-07-08 16:59:00+00:00,301.3293151855469,301.3500061035156,301.1000061035156,301.18499755859375,87519
2025-07-08 17:00:00+00:00,301.05999755859375,301.3699035644531,300.9100036621094,301.3299865722656,153381
2025-07-08 17:01:00+00:00,301.25311279296875,301.4299011230469,300.85009765625,301.0400085449219,116741
2025-07-08 17:02:00+00:00,301.63079833984375,301.64959716796875,301.20001220703125,301.2799072265625,136062
2025-07-08 17:03:00+00:00,301.6499938964844,301.7699890136719,301.4800109863281,301.6099853515625,135277
2025-07-08 17:04:00+00:00,301.5350036621094,301.75,301.5,301.6789855957031,100957
2025-07-08 17:05:00+00:00,301.3399963378906,301.5599060058594,301.19000244140625,301.5199890136719,110482
2025-07-08 17:06:00+00:00,301.364990234375,301.3900146484375,301.156005859375,301.29998779296875,84339
2025-07-08 17:07:00+00:00,301.42999267578125,301.47979736328125,301.2699890136719,301.3399963378906,64589
2025-07-08 17:08:00+00:00,301.4549865722656,301.4599914550781,301.2200012207031,301.3900146484375,51040
2025-07-08 17:09:00+00:00,301.5379943847656,301.6199951171875,301.4292907714844,301.4590148925781,86087
2025-07-08 17:10:00+00:00,301.80999755859375,301.8399963378906,301.45001220703125,301.54998779296875,84250
2025-07-08 17:11:00+00:00,301.69171142578125,301.94000244140625,301.6600036621094,301.7898864746094,117201
2025-07-08 17:12:00+00:00,301.7300109863281,301.8099060058594,301.5899963378906,301.7200012207031,72618
2025-07-08 17:13:00+00:00,301.6700134277344,301.79998779296875,301.5899963378906,301.6700134277344,60328
2025-07-08 17:14:00+00:00,301.7294921875,301.889892578125,301.5899963378906,301.6499938964844,102528
2025-07-08 17:15:00+00:00,301.6499938964844,302.0199890136719,301.510009765625,301.739990234375,161800
2025-07-08 17:16:00+00:00,301.9200134277344,301.9700012207031,301.6099853515625,301.6513977050781,75830
2025-07-08 17:17:00+00:00,301.6000061035156,301.9399108886719,301.5799865722656,301.9100036621094,71035
2025-07-08 17:18:00+00:00,301.5299987792969,301.6000061035156,301.2699890136719,301.6000061035156,138956
2025-07-08 17:19:00+00:00,301.93499755859375,301.95001220703125,301.47369384765625,301.5,100259
2025-07-08 17:20:00+00:00,301.989990234375,302.0899963378906,301.8900146484375,301.92999267578125,120483
2025-07-08 17:21:00+00:00,302.08050537109375,302.1499938964844,301.9800109863281,302.0007019042969,96423
2025-07-08 17:22:00+00:00,301.82000732421875,302.1300048828125,301.67999267578125,302.0813903808594,191766
2025-07-08 17:23:00+00:00,302.09259033203125,302.20001220703125,301.8121032714844,301.8900146484375,146894
2025-07-08 17:24:00+00:00,301.8999938964844,302.3699951171875,301.8999938964844,302.1300048828125,196564
2025-07-08 17:25:00+00:00,301.7200012207031,301.989990234375,301.6199951171875,301.9200134277344,118145
2025-07-08 17:26:00+00:00,301.5,301.79998779296875,301.3500061035156,301.70001220703125,161203
2025-07-08 17:27:00+00:00,301.57000732421875,301.6700134277344,301.3999938964844,301.5087890625,82468
2025-07-08 17:28:00+00:00,301.5150146484375,301.7900085449219,301.5,301.5899963378906,103829
2025-07-08 17:29:00+00:00,301.5339050292969,301.6199951171875,301.45001220703125,301.5299987792969,65313
2025-07-08 17:30:00+00:00,301.44000244140625,301.67999267578125,301.29998779296875,301.5199890136719,106409
2025-07-08 17:31:00+00:00,301.1400146484375,301.4800109863281,301.04998779296875,301.4612121582031,160311
2025-07-08 17:32:00+00:00,301.01971435546875,301.2598876953125,300.9200134277344,301.1549987792969,169669
2025-07-08 17:33:00+00:00,300.7699890136719,301.1199951171875,300.6600036621094,301.00048828125,194942
2025-07-08 17:34:00+00:00,300.54998779296875,300.7698974609375,300.42999267578125,300.7650146484375,212546
2025-07-08 17:35:00+00:00,300.7900085449219,300.8399963378906,300.489990234375,300.5400085449219,222311
2025-07-08 17:36:00+00:00,300.6210021972656,300.8599853515625,300.5199890136719,300.760009765625,142271
2025-07-08 17:37:00+00:00,300.5603942871094,300.739990234375,300.4599914550781,300.6300048828125,98758
2025-07-08 17:38:00+00:00,300.7099914550781,300.79998779296875,300.5799865722656,300.6000061035156,87325
2025-07-08 17:39:00+00:00,300.7099914550781,300.81988525390625,300.5556945800781,300.7200012207031,80254
2025-07-08 17:40:00+00:00,300.8299865722656,300.9307861328125,300.70001220703125,300.7300109863281,109159
2025-07-08 17:41:00+00:00,300.8570861816406,300.94000244140625,300.7674865722656,300.8500061035156,93290
2025-07-08 17:42:00+00:00,300.760009765625,301.0199890136719,300.760009765625,300.8599853515625,119615
2025-07-08 17:43:00+00:00,300.84100341796875,300.9200134277344,300.6700134277344,300.7654113769531,164448
2025-07-08 17:44:00+00:00,300.7900085449219,300.91400146484375,300.70001220703125,300.8111877441406,62465
2025-07-08 17:45:00+00:00,300.7250061035156,300.8893127441406,300.65008544921875,300.83221435546875,374769
2025-07-08 17:46:00+00:00,300.4599914550781,300.7799987792969,300.44000244140625,300.74951171875,128856
2025-07-08 17:47:00+00:00,300.8699951171875,300.8699951171875,300.43011474609375,300.44610595703125,122890
2025-07-08 17:48:00+00:00,301.20489501953125,301.25,300.80999755859375,300.8450012207031,192064
2025-07-08 17:49:00+00:00,301.0899963378906,301.29998779296875,301.04998779296875,301.2149963378906,105833
2025-07-08 17:50:00+00:00,301.04998779296875,301.1499938964844,300.9591064453125,301.0899963378906,76772
2025-07-08 17:51:00+00:00,301.34149169921875,301.3599853515625,301.05999755859375,301.07000732421875,113756
2025-07-08 17:52:00+00:00,301.44000244140625,301.472412109375,301.2900085449219,301.3299865722656,95823
2025-07-08 17:53:00+00:00,301.5950012207031,301.6700134277344,301.3800048828125,301.45001220703125,110190
2025-07-08 17:54:00+00:00,301.7850036621094,301.8299865722656,301.6050109863281,301.6050109863281,140796
2025-07-08 17:55:00+00:00,301.4700012207031,301.7799987792969,301.42999267578125,301.7749938964844,127381
2025-07-08 17:56:00+00:00,301.6000061035156,301.6700134277344,301.3900146484375,301.4700012207031,94678
2025-07-08 17:57:00+00:00,301.5404968261719,301.7298889160156,301.5,301.6199951171875,69487
2025-07-08 17:58:00+00:00,301.56988525390625,301.6195068359375,301.4599914550781,301.5400085449219,56328
2025-07-08 17:59:00+00:00,301.4800109863281,301.67999267578125,301.46051025390625,301.5443115234375,59547
2025-07-08 18:00:00+00:00,301.4007873535156,301.56451416015625,301.30999755859375,301.4599914550781,82327
2025-07-08 18:01:00+00:00,301.1307067871094,301.4200134277344,301.0400085449219,301.3800964355469,117444
2025-07-08 18:02:00+00:00,301.1610107421875,301.2995910644531,301.1099853515625,301.1355895996094,74888
2025-07-08 18:03:00+00:00,301.293701171875,301.3999938964844,301.04998779296875,301.1600036621094,126416
2025-07-08 18:04:00+00:00,301.6700134277344,301.7200012207031,301.28729248046875,301.3399963378906,114092
