Datetime,Close,High,Low,Open,Volume,EMA20,Prob_Pos_finbert,Prob_Neu_finbert,Prob_Neg_finbert,Prob_Pos_roberta,Prob_Neu_roberta,Prob_Neg_roberta,Prob_Pos_distilbert,Prob_Neu_distilbert,Prob_Neg_distilbert,Sentiment_Avg,Sentiment_Disagreement,Return,Label
2025-07-07 13:53:00+00:00,289.8705139160156,290.8500061035156,289.868896484375,290.6000061035156,788877.0,291.50336340324196,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,-0.0008297119632968419,0
2025-07-07 13:54:00+00:00,289.6300048828125,289.989990234375,289.5,289.8699951171875,841945.0,291.3249483060582,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,-0.002548101299433725,0
2025-07-07 13:55:00+00:00,288.8919982910156,290.0,288.82000732421875,289.6600036621094,1225588.0,291.0932387808161,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,0.0010834093124818533,1
2025-07-07 13:56:00+00:00,289.2049865722656,289.2799987792969,288.7701110839844,288.8999938964844,663105.0,290.9134052371446,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,0.0023097778343845743,1
2025-07-07 13:57:00+00:00,289.87298583984375,289.9800109863281,289.04998779296875,289.239990234375,620604.0,290.8143176754969,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,0.005721184205013108,1
2025-07-07 13:58:00+00:00,291.5314025878906,291.79998779296875,289.80059814453125,289.8500061035156,1050588.0,290.88261147667725,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,0.00023532118672631164,1
2025-07-07 13:59:00+00:00,291.6000061035156,292.1400146484375,291.20001220703125,291.5002136230469,753377.0,290.95093477447136,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,-0.001888615237711111,0
2025-07-07 14:00:00+00:00,291.0492858886719,291.6099853515625,290.7008056640625,291.6099853515625,499065.0,290.96030154725236,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,0.0011280154990462865,1
2025-07-07 14:01:00+00:00,291.3775939941406,291.6794128417969,290.8800964355469,290.94000244140625,408600.0,291.00004368505125,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,-0.0006777434233699031,0
2025-07-07 14:02:00+00:00,291.18011474609375,291.3999938964844,290.55999755859375,291.37139892578125,425922.0,291.01719330991244,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,0.004599853899693862,1
2025-07-07 14:03:00+00:00,292.5195007324219,292.6000061035156,291.135009765625,291.20001220703125,609708.0,291.1602702072943,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,0.0015738717673214886,1
2025-07-07 14:04:00+00:00,292.9798889160156,293.2699890136719,292.5277099609375,292.54998779296875,743504.0,291.3335672271725,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,0.002116586192295822,1
2025-07-07 14:05:00+00:00,293.6000061035156,293.7300109863281,292.79998779296875,292.906005859375,635911.0,291.549418548729,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,0.0037060770620802597,1
2025-07-07 14:06:00+00:00,294.6881103515625,294.7900085449219,293.510009765625,293.6099853515625,800471.0,291.8483415775703,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,0.0016356093509548586,1
2025-07-07 14:07:00+00:00,295.17010498046875,295.9601135253906,294.6000061035156,294.6449890136719,1238034.0,292.16469999689394,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,0.002574406020429354,1
2025-07-07 14:08:00+00:00,295.92999267578125,296.1499938964844,295.0,295.2300109863281,791966.0,292.5232992996451,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,-0.0037769280792456783,0
2025-07-07 14:09:00+00:00,294.8122863769531,296.0,294.42999267578125,295.9537048339844,684334.0,292.7412980689125,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,2.577530620073709e-05,1
2025-07-07 14:10:00+00:00,294.81988525390625,295.3937072753906,294.6700134277344,294.7799987792969,546057.0,292.93925875319763,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,-0.002492687351110079,0
2025-07-07 14:11:00+00:00,294.0849914550781,294.94000244140625,293.8800048828125,294.7659912109375,572605.0,293.04837615337675,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,0.003524176686389824,1
2025-07-07 14:12:00+00:00,295.12139892578125,295.25,293.9100036621094,294.08599853515625,523356.0,293.24580689360573,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,-0.0045113312206621625,0
2025-07-07 14:13:00+00:00,293.7900085449219,295.2699890136719,293.6199951171875,295.0799865722656,540509.0,293.2976356223025,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,0.000600400273774282,1
2025-07-07 14:14:00+00:00,293.9664001464844,294.409912109375,293.68359375,293.8299865722656,454409.0,293.3613274817484,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,-1.972449858511638e-05,0
2025-07-07 14:15:00+00:00,293.9606018066406,294.6499938964844,293.8599853515625,293.9599914550781,334629.0,293.41840122697624,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,0.003025590134898559,1
2025-07-07 14:16:00+00:00,294.8500061035156,294.94000244140625,293.82989501953125,293.989990234375,337961.0,293.5547445485514,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,-0.00016963984911466667,0
2025-07-07 14:17:00+00:00,294.79998779296875,295.0799865722656,294.0799865722656,294.8299865722656,383872.0,293.6733391432578,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,-0.0006105586269822272,0
2025-07-07 14:18:00+00:00,294.6199951171875,295.2550048828125,294.5,294.8399963378906,416290.0,293.7634968550606,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,0.0010013353900744093,1
2025-07-07 14:19:00+00:00,294.9150085449219,295.20001220703125,294.5199890136719,294.6199951171875,296511.0,293.87316463504743,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,0.0008429418110418307,1
2025-07-07 14:20:00+00:00,295.1636047363281,295.70001220703125,294.79998779296875,294.91290283203125,390613.0,293.99606369231225,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,-0.0015875853411126961,0
2025-07-07 14:21:00+00:00,294.69500732421875,295.2200012207031,294.6000061035156,295.20001220703125,335354.0,294.0626297524938,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,-0.0008992844868455085,0
2025-07-07 14:22:00+00:00,294.42999267578125,294.8999938964844,293.9700012207031,294.7300109863281,416040.0,294.0976166975688,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,-0.0007132135322550637,0
2025-07-07 14:23:00+00:00,294.2200012207031,294.4501953125,293.6400146484375,294.4100036621094,399408.0,294.10927236643874,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,0.0012745564490657113,1
2025-07-07 14:24:00+00:00,294.5950012207031,294.83349609375,294.2200012207031,294.2950134277344,234637.0,294.15553225732106,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,-0.000848622681865252,0
2025-07-07 14:25:00+00:00,294.3450012207031,294.6000061035156,294.20001220703125,294.5740051269531,204319.0,294.1735769205003,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,0.001953531416013732,1
2025-07-07 14:26:00+00:00,294.9200134277344,295.1700134277344,294.1099853515625,294.385009765625,373756.0,294.2446661116654,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,0.0010679910127744385,1
2025-07-07 14:27:00+00:00,295.2349853515625,295.3800048828125,294.56500244140625,294.94879150390625,313883.0,294.33898222975085,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,-0.0019475391399444986,0
2025-07-07 14:28:00+00:00,294.6600036621094,295.2799987792969,294.5,295.25,279463.0,294.3695556994993,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,-0.00502277529333528,0
2025-07-07 14:29:00+00:00,293.17999267578125,294.67999267578125,293.1600036621094,294.6600036621094,626225.0,294.25626398295475,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,0.0019458885999075193,1
2025-07-07 14:30:00+00:00,293.75048828125,293.989990234375,292.79998779296875,293.2200012207031,606415.0,294.2080948685067,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,-0.00013786130674653396,0
2025-07-07 14:31:00+00:00,293.7099914550781,294.2251892089844,293.44061279296875,293.8190002441406,316522.0,294.16065644818013,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,0.0009870859031768653,1
2025-07-07 14:32:00+00:00,293.9999084472656,294.3854064941406,293.44000244140625,293.7049865722656,347020.0,294.1453471147597,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,-5.07588447287155e-05,0
2025-07-07 14:33:00+00:00,293.9849853515625,294.3500061035156,293.79998779296875,293.910888671875,337999.0,294.1300745658838,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,-0.002806203481672931,0
2025-07-07 14:34:00+00:00,293.1600036621094,294.04998779296875,293.04998779296875,293.9435119628906,323236.0,294.0376868607624,0.9999990463256836,8.598082104072091e-07,1.0629517532834144e-07,0.0194095820188522,0.3013193309307098,0.6792711615562439,0.0016127824783325,0.0,0.9983872175216676,0.34034047027428943,0.5713503821973747,0.0009380334733564144,1
2025-07-07 14:35:00+00:00,293.43499755859375,293.6050109863281,292.9967956542969,293.18499755859375,285157.0,293.98028787960345,5.598990355792921e-06,0.999994158744812,1.8298375437098002e-07,0.1432719528675079,0.5296936631202698,0.3270343244075775,0.109051764011383,0.0,0.8909482359886169,0.08410977195641556,0.07481904345864018,-1.7056189119069032e-05,0
2025-07-07 14:36:00+00:00,293.42999267578125,293.70001220703125,293.2300109863281,293.43499755859375,188560.0,293.92787881257277,5.598990355792921e-06,0.999994158744812,1.8298375437098002e-07,0.1432719528675079,0.5296936631202698,0.3270343244075775,0.109051764011383,0.0,0.8909482359886169,0.08410977195641556,0.07481904345864018,0.002112923466118133,1
2025-07-07 14:37:00+00:00,294.04998779296875,294.3500061035156,293.32000732421875,293.510009765625,251063.0,293.93950823927713,5.598990355792921e-06,0.999994158744812,1.8298375437098002e-07,0.1432719528675079,0.5296936631202698,0.3270343244075775,0.109051764011383,0.0,0.8909482359886169,0.08410977195641556,0.07481904345864018,-0.003678611125813802,0
2025-07-07 14:38:00+00:00,292.9682922363281,294.21929931640625,292.760009765625,294.1099853515625,348564.0,293.8470114770915,5.598990355792921e-06,0.999994158744812,1.8298375437098002e-07,0.1432719528675079,0.5296936631202698,0.3270343244075775,0.109051764011383,0.0,0.8909482359886169,0.08410977195641556,0.07481904345864018,0.0012858353424509694,1
2025-07-07 14:39:00+00:00,293.3450012207031,293.4200134277344,292.80999755859375,292.9549865722656,251813.0,293.79920097648306,5.598990355792921e-06,0.999994158744812,1.8298375437098002e-07,0.1432719528675079,0.5296936631202698,0.3270343244075775,0.109051764011383,0.0,0.8909482359886169,0.08410977195641556,0.07481904345864018,0.0006987900643018463,1
2025-07-07 14:40:00+00:00,293.54998779296875,293.889404296875,293.2799987792969,293.3599853515625,279144.0,293.77546638757696,5.598990355792921e-06,0.999994158744812,1.8298375437098002e-07,0.1432719528675079,0.5296936631202698,0.3270343244075775,0.109051764011383,0.0,0.8909482359886169,0.08410977195641556,0.07481904345864018,0.0003406782751635973,1
2025-07-07 14:41:00+00:00,293.6499938964844,293.8800048828125,293.4100036621094,293.57000732421875,209021.0,293.7635166265205,5.598990355792921e-06,0.999994158744812,1.8298375437098002e-07,0.1432719528675079,0.5296936631202698,0.3270343244075775,0.109051764011383,0.0,0.8909482359886169,0.08410977195641556,0.07481904345864018,-0.0011241568174338301,0
2025-07-07 14:42:00+00:00,293.31988525390625,293.8699951171875,293.010009765625,293.69000244140625,215339.0,293.72126601960485,5.598990355792921e-06,0.999994158744812,1.8298375437098002e-07,0.1432719528675079,0.5296936631202698,0.3270343244075775,0.109051764011383,0.0,0.8909482359886169,0.08410977195641556,0.07481904345864018,-0.000865941299937778,0
2025-07-07 14:43:00+00:00,293.0658874511719,293.3857116699219,292.95001220703125,293.3193054199219,226523.0,293.65884901308743,5.598990355792921e-06,0.999994158744812,1.8298375437098002e-07,0.1432719528675079,0.5296936631202698,0.3270343244075775,0.109051764011383,0.0,0.8909482359886169,0.08410977195641556,0.07481904345864018,0.00046994834941704866,1
2025-07-07 14:44:00+00:00,293.20361328125,293.2650146484375,292.20001220703125,293.06500244140625,534562.0,293.6154932291029,5.598990355792921e-06,0.999994158744812,1.8298375437098002e-07,0.1432719528675079,0.5296936631202698,0.3270343244075775,0.109051764011383,0.0,0.8909482359886169,0.08410977195641556,0.07481904345864018,-0.0010051317194049725,0
2025-07-07 14:45:00+00:00,292.9089050292969,293.239990234375,292.75,293.1700134277344,224670.0,293.54819911483565,5.598990355792921e-06,0.999994158744812,1.8298375437098002e-07,0.1432719528675079,0.5296936631202698,0.3270343244075775,0.109051764011383,0.0,0.8909482359886169,0.08410977195641556,0.07481904345864018,0.0009255015529734401,1
2025-07-07 14:46:00+00:00,293.17999267578125,293.4700012207031,292.7524108886719,292.885009765625,407973.0,293.51313183492573,5.598990355792921e-06,0.999994158744812,1.8298375437098002e-07,0.1432719528675079,0.5296936631202698,0.3270343244075775,0.109051764011383,0.0,0.8909482359886169,0.08410977195641556,0.07481904345864018,-6.81800060414739e-05,0
2025-07-07 14:47:00+00:00,293.1600036621094,293.3399963378906,293.010009765625,293.1499938964844,149504.0,293.4795005803718,5.598990355792921e-06,0.999994158744812,1.8298375437098002e-07,0.1432719528675079,0.5296936631202698,0.3270343244075775,0.109051764011383,0.0,0.8909482359886169,0.08410977195641556,0.07481904345864018,0.00017051368653397958,1
2025-07-07 14:48:00+00:00,293.2099914550781,293.5899963378906,293.0799865722656,293.1445007324219,225612.0,293.45383304462956,5.598990355792921e-06,0.999994158744812,1.8298375437098002e-07,0.1432719528675079,0.5296936631202698,0.3270343244075775,0.109051764011383,0.0,0.8909482359886169,0.08410977195641556,0.07481904345864018,0.001483570039462201,1
2025-07-07 14:49:00+00:00,293.6449890136719,293.739990234375,293.0,293.2099914550781,334966.0,293.47203837501456,5.598990355792921e-06,0.999994158744812,1.8298375437098002e-07,0.1432719528675079,0.5296936631202698,0.3270343244075775,0.109051764011383,0.0,0.8909482359886169,0.08410977195641556,0.07481904345864018,-0.0008956409886804462,0
2025-07-07 14:50:00+00:00,293.3819885253906,293.9100036621094,293.3599853515625,293.6322021484375,245276.0,293.46346219885993,5.598990355792921e-06,0.999994158744812,1.8298375437098002e-07,0.1432719528675079,0.5296936631202698,0.3270343244075775,0.109051764011383,0.0,0.8909482359886169,0.08410977195641556,0.07481904345864018,-0.002222282091479122,0
2025-07-07 14:51:00+00:00,292.7300109863281,293.3900146484375,292.4100036621094,293.33099365234375,364699.0,293.3936097024283,5.598990355792921e-06,0.999994158744812,1.8298375437098002e-07,0.1432719528675079,0.5296936631202698,0.3270343244075775,0.109051764011383,0.0,0.8909482359886169,0.08410977195641556,0.07481904345864018,0.0012041062211425313,1
2025-07-07 14:52:00+00:00,293.0824890136719,293.25,292.53729248046875,292.7598876953125,248685.0,293.363979160642,5.598990355792921e-06,0.999994158744812,1.8298375437098002e-07,0.1432719528675079,0.5296936631202698,0.3270343244075775,0.109051764011383,0.0,0.8909482359886169,0.08410977195641556,0.07481904345864018,-8.538351829456836e-06,0
2025-07-07 14:53:00+00:00,293.0799865722656,293.3500061035156,292.4700012207031,293.114990234375,282790.0,293.33693224746327,5.598990355792921e-06,0.999994158744812,1.8298375437098002e-07,0.1432719528675079,0.5296936631202698,0.3270343244075775,0.109051764011383,0.0,0.8909482359886169,0.08410977195641556,0.07481904345864018,-0.0007509648680266157,0
2025-07-07 14:54:00+00:00,292.8598937988281,293.2300109863281,292.6099853515625,293.05999755859375,203236.0,293.2915000142599,5.598990355792921e-06,0.999994158744812,1.8298375437098002e-07,0.1432719528675079,0.5296936631202698,0.3270343244075775,0.109051764011383,0.0,0.8909482359886169,0.08410977195641556,0.07481904345864018,-0.0005630216977495772,0
