Datetime,Sentiment
2025-06-02T21:45:00-07:00,-0.45804163813591003
2025-06-02T21:46:00-07:00,0.0
2025-06-03T11:23:00-07:00,0.0
2025-06-05T17:45:00-07:00,-0.3668656349182129
